date,site,plot,manual_min,manual_max,manual_median,logger_raw,logger_corrected,logger_pred_min,logger_pred_max,logger_pred_mean,manual_pred_min,manual_pred_max,manual_pred_mean
2017-09-10,Vaarajoki,6,,,,22.200000000000003,23.62765613030133,35.248235258674924,38.68849891359025,36.96836708613259,,,
2017-09-11,Havusuo,1,,,,51.550000000000004,16.693750213313947,16.693750213313947,20.09335502141758,18.393552617365764,,,
2017-09-11,Havusuo,2,,,,92.99166666666666,9.413667027197889,5.421022940586674,8.820627748690308,7.120825344638491,,,
2017-09-11,Havusuo,3,,,,58.779166666666676,11.689408605291131,12.602841122404858,16.00244593050849,14.302643526456674,,,
2017-09-11,Havusuo,4,,,,33.520833333333336,7.366082294144853,3.966477486041221,7.366082294144853,5.666279890093037,,,
2017-09-11,Paroninkorpi,1,33.0,43.0,35.0,40.12083333333334,47.57231868496544,47.274405759475414,66.36214157108952,55.72209255909958,32.30952380952381,54.333333333333336,44.25714285714285
2017-09-11,Paroninkorpi,2,28.0,52.0,39.0,35.391666666666666,49.67382141994581,52.22678671185636,71.31452252347047,60.67447351148053,37.26190476190476,59.285714285714285,49.20952380952381
2017-09-11,Paroninkorpi,3,40.0,59.0,54.0,52.29791666666667,54.34871610736424,46.94107242614208,66.0288082377562,55.38875922576625,31.976190476190474,54.0,43.923809523809524
2017-09-11,Paroninkorpi,4,20.0,34.0,29.0,17.61041666666667,28.178008415132055,39.75059623566589,58.83833204728,48.19828303529006,24.785714285714285,46.80952380952381,36.733333333333334
2017-09-11,Paroninkorpi,5,21.0,38.0,28.0,17.583333333333325,27.809786487730346,44.393453378523034,63.481189190137144,52.8411401781472,29.42857142857143,51.45238095238095,41.37619047619048
2017-09-11,Paroninkorpi,6,33.0,63.0,49.0,63.21874999999995,67.17166538061333,48.083929568999224,67.17166538061333,56.531616368623396,33.11904761904762,55.142857142857146,45.06666666666667
2017-09-11,Paroninkorpi,7,23.0,36.0,31.0,46.15,50.22413867369402,47.274405759475414,66.36214157108952,55.72209255909958,32.30952380952381,54.333333333333336,44.25714285714285
2017-09-11,Paroninkorpi,8,21.0,34.0,26.0,24.25,29.763143889184363,40.41726290233255,59.50499871394667,48.86494970195672,25.452380952380953,47.476190476190474,37.4
2017-09-11,Paroninkorpi,9,28.0,43.0,39.0,48.22708333333332,53.60876022320324,41.25059623566589,60.33833204728,49.69828303529006,26.285714285714285,48.30952380952381,38.233333333333334
2017-09-11,Paroninkorpi,10,26.0,36.0,31.0,26.112499999999997,36.84583433090398,36.84583433090398,55.93357014251809,45.29352113052815,21.88095238095238,43.904761904761905,33.82857142857143
2017-09-11,Paroninkorpi,11,14.0,31.0,20.0,10.893749999999999,20.741344090371484,38.29821528328493,57.38595109489905,46.74590208290911,23.333333333333332,45.35714285714286,35.280952380952385
2017-09-11,Paroninkorpi,12,7.0,27.0,20.0,9.883333333333336,17.760898216020124,41.34583433090398,60.43357014251809,49.79352113052815,26.38095238095238,48.404761904761905,38.32857142857143
2017-09-11,Paroninkorpi,13,16.0,25.0,19.0,16.19583333333333,19.48985199470041,36.083929568999224,55.171665380613334,44.53161636862339,21.11904761904762,43.14285714285714,33.06666666666667
2017-09-11,Paroninkorpi,14,8.0,23.0,14.0,13.245833333333342,25.89435317332508,34.25059623566589,53.33833204728,42.69828303529006,19.285714285714285,41.30952380952381,31.23333333333333
2017-09-11,Paroninkorpi,15,19.0,28.0,21.0,26.531250000000014,39.34977246769882,35.964881949951604,55.05261776156571,44.41256874957577,21.0,43.023809523809526,32.94761904761905
2017-09-11,Rouvanlehto,1,,,,17.827083333333327,20.01920933006535,20.01920933006535,34.977765569226946,27.49848744964615,,,
2017-09-11,Rouvanlehto,2,,,,11.314583333333333,18.517947881264536,24.552542663398683,39.51109890256028,32.03182078297948,,,
2017-09-11,Rouvanlehto,3,,,,7.779166666666668,17.0830373362993,17.352542663398683,32.31109890256028,24.831820782979484,,,
2017-09-11,Rouvanlehto,4,,,,4.006250000000002,15.703556926171617,6.685875996732017,21.644432235893614,14.165154116312817,,,
2017-09-11,Rouvanlehto,5,,,,13.113888888888878,20.32533002662499,11.352542663398685,26.31109890256028,18.83182078297948,,,
2017-09-11,Rouvanlehto,6,,,,12.739583333333336,23.977765569226946,9.019209330065351,23.977765569226946,16.49848744964615,,,
2017-09-11,Sinilammenneva,1,,,,,,,,,,,
2017-09-11,Sinilammenneva,2,,,,,,,,,,,
2017-09-11,Sinilammenneva,3,,,,,,,,,,,
2017-09-11,Sinilammenneva,4,,,,,,,,,,,
2017-09-11,Sinilammenneva,5,,,,,,,,,,,
2017-09-11,Sinilammenneva,6,,,,,,,,,,,
2017-09-11,Sinilammenneva,7,,,,,,,,,,,
2017-09-11,Sinilammenneva,8,,,,,,,,,,,
2017-09-11,Vaarajoki,1,,,,21.168749999999996,11.05524152805203,11.131851354218437,15.080293546365112,13.106072450291775,,,
2017-09-11,Vaarajoki,2,,,,56.82916666666668,11.611543546365112,7.210895471865495,11.611543546365112,9.411219509115304,,,
2017-09-11,Vaarajoki,3,,,,17.504166666666663,18.27116183106086,7.148395471865495,11.178210213031779,9.163302842448637,,,
2017-09-11,Vaarajoki,4,,,,,,-2.351604528134505,1.9448768796984464,-0.20336382421802934,,,
2017-09-11,Vaarajoki,5,,,,8.2875,3.367145471865495,3.367145471865495,7.767793546365112,5.567469509115304,,,
2017-09-11,Vaarajoki,6,,,,16.535416666666666,17.287607178829333,19.514204295394908,23.674043546365112,21.59412392088001,,,
2017-09-12,Havusuo,1,,,,51.07083333333333,17.022843571295297,17.022843571295297,17.85565019578449,17.439246883539894,,,
2017-09-12,Havusuo,2,,,,93.68333333333332,8.805723218796786,5.750116298568024,6.58292292305722,6.166519610812622,,,
2017-09-12,Havusuo,3,,,,59.87083333333334,11.158583151893971,12.931934480386207,13.764741104875402,13.348337792630804,,,
2017-09-12,Havusuo,4,,,,35.53333333333333,5.128377468511765,4.295570844022571,5.128377468511765,4.711974156267168,,,
2017-09-12,Paroninkorpi,1,,,,39.32499999999997,46.64058423086775,39.0930213723112,60.7514740806799,49.851153731204185,,,
2017-09-12,Paroninkorpi,2,,,,27.764583333333338,42.436889110888686,44.04540232469215,65.70385503306085,54.803534683585134,,,
2017-09-12,Paroninkorpi,3,,,,46.02916666666666,48.09697274533874,38.75968803897786,60.41814074734656,49.51782039787085,,,
2017-09-12,Paroninkorpi,4,,,,14.233333333333334,25.182184987131834,31.569211848501674,53.22766455687037,42.32734420739466,,,
2017-09-12,Paroninkorpi,5,,,,15.172916666666664,25.642381006941328,36.21206899135882,57.87052169972752,46.970201350251806,,,
2017-09-12,Paroninkorpi,6,,,,56.272916666666646,61.56099789020371,39.90254518183501,61.56099789020371,50.660677540728,,,
2017-09-12,Paroninkorpi,7,,,,45.26666666666666,49.336579101020334,39.0930213723112,60.7514740806799,49.851153731204185,,,
2017-09-12,Paroninkorpi,8,,,,21.65,27.43295393730341,32.23587851516834,53.894331223537044,42.994010874061324,,,
2017-09-12,Paroninkorpi,9,,,,46.510416666666664,51.94250817491751,33.06921184850167,54.72766455687037,43.82734420739466,,,
2017-09-12,Paroninkorpi,10,,,,21.6125,32.58607799705929,28.66444994373977,50.32290265210847,39.42258230263276,,,
2017-09-12,Paroninkorpi,11,,,,8.447916666666668,18.246284955534552,30.11683089612072,51.775283604489424,40.874963255013704,,,
2017-09-12,Paroninkorpi,12,,,,9.929166666666662,17.816967640606585,33.16444994373977,54.82290265210847,43.92258230263276,,,
2017-09-12,Paroninkorpi,13,,,,14.691666666666665,17.64052078668783,27.90254518183501,49.56099789020371,38.66067754072799,,,
2017-09-12,Paroninkorpi,14,,,,12.729166666666671,25.30855783674177,26.069211848501674,47.72766455687037,36.82734420739466,,,
2017-09-12,Paroninkorpi,15,,,,17.02708333333334,27.78349756278739,27.78349756278739,49.44195027115609,38.541629921680375,,,
2017-09-12,Rouvanlehto,1,,,,19.529166666666658,22.379942125225533,22.379942125225533,34.84641288702573,28.61317750612563,,,
2017-09-12,Rouvanlehto,2,,,,8.425000000000002,15.481919237418385,26.913275458558864,39.37974622035906,33.14651083945896,,,
2017-09-12,Rouvanlehto,3,,,,3.1312499999999996,13.22556934604468,19.713275458558865,32.179746220359064,25.946510839458966,,,
2017-09-12,Rouvanlehto,4,,,,-0.46875,11.130926574604421,9.046608791892199,21.513079553692396,15.279844172792298,,,
2017-09-12,Rouvanlehto,5,,,,11.476388888888884,18.44023573575014,13.713275458558867,26.17974622035906,19.946510839458963,,,
2017-09-12,Rouvanlehto,6,,,,12.566666666666668,23.84641288702573,11.379942125225533,23.84641288702573,17.61317750612563,,,
2017-09-12,Sinilammenneva,1,-3.0,18.0,7.5,,,,,,-0.1875,12.0125,6.445833333333333
2017-09-12,Sinilammenneva,2,3.0,15.0,9.0,,,,,,9.0,21.2,15.633333333333333
2017-09-12,Sinilammenneva,3,-2.0,11.0,7.0,,,,,,1.25,13.45,7.883333333333333
2017-09-12,Sinilammenneva,4,4.0,10.0,6.0,,,,,,-2.5625,9.6375,4.070833333333333
2017-09-12,Sinilammenneva,5,4.0,11.0,9.0,,,,,,-3.1999999999999993,9.0,3.4333333333333336
2017-09-12,Sinilammenneva,6,2.0,18.0,6.0,,,,,,-6.975,5.225,-0.3416666666666668
2017-09-12,Sinilammenneva,7,3.0,17.0,8.0,,,,,,-1.0625,11.1375,5.570833333333333
2017-09-12,Sinilammenneva,8,4.0,19.0,9.0,,,,,,1.2999999999999998,13.5,7.933333333333334
2017-09-12,Vaarajoki,1,,,,25.53958333333333,17.655148803064186,21.699502365382916,23.547728535896937,22.623615450639925,,,
2017-09-12,Vaarajoki,2,,,,60.01458333333332,20.078978535896937,17.778546483029974,20.078978535896937,18.928762509463454,,,
2017-09-12,Vaarajoki,3,,,,21.43541666666667,23.388413945728356,17.716046483029974,19.645645202563603,18.68084584279679,,,
2017-09-12,Vaarajoki,4,,,,,,8.216046483029974,10.41231186923027,9.314179176130121,,,
2017-09-12,Vaarajoki,5,,,,13.54166666666667,13.934796483029974,13.934796483029974,16.235228535896937,15.085012509463455,,,
2017-09-12,Vaarajoki,6,,,,20.620833333333326,21.860183859166426,30.081855306559387,32.14147853589694,31.111666921228164,,,
2017-09-13,Havusuo,1,6.0,18.0,11.0,54.17083333333333,14.8937526292247,14.8937526292247,15.18708295030899,15.040417789766845,9.227272727272727,11.0,10.113636363636363
2017-09-13,Havusuo,2,-2.0,16.0,7.0,94.17916666666667,8.369908079039348,3.6210253564974266,3.9143556775817188,3.767690517039573,-2.0454545454545454,-0.2727272727272734,-1.1590909090909094
2017-09-13,Havusuo,3,1.0,13.0,5.0,62.37500000000001,9.940926291238647,10.80284353831561,11.0961738593999,10.949508698857755,5.136363636363637,6.909090909090909,6.022727272727273
2017-09-13,Havusuo,4,-8.0,7.0,-3.5,37.93333333333334,2.459810223036264,2.1664799019519734,2.459810223036264,2.3131450624941188,-3.5,-1.7272727272727266,-2.6136363636363633
2017-09-13,Paroninkorpi,1,,,,38.73124999999998,45.9454420334389,29.717290421333008,55.77430650899192,42.48279681835588,,,
2017-09-13,Paroninkorpi,2,,,,22.795833333333334,37.72230742361711,34.66967137371396,60.72668746137287,47.43517777073683,,,
2017-09-13,Paroninkorpi,3,,,,38.145833333333314,40.23502629073439,29.383957087999676,55.440973175658584,42.14946348502254,,,
2017-09-13,Paroninkorpi,4,,,,13.352083333333333,24.400424771188533,22.193480897523482,48.250496985182394,34.95898729454635,,,
2017-09-13,Paroninkorpi,5,,,,14.991666666666669,25.47940410389151,26.836338040380625,52.89335412803954,39.6018444374035,,,
2017-09-13,Paroninkorpi,6,,,,38.24999999999999,47.002544243073,30.526814230856814,56.58383031851573,43.29232062787969,,,
2017-09-13,Paroninkorpi,7,,,,43.71458333333334,47.77706994620457,29.717290421333008,55.77430650899192,42.48279681835588,,,
2017-09-13,Paroninkorpi,8,,,,19.85,25.81974550907814,22.86014756419015,48.91716365184906,35.62565396121302,,,
2017-09-13,Paroninkorpi,9,,,,44.25208333333334,49.750496985182394,23.693480897523482,49.750496985182394,36.45898729454635,,,
2017-09-13,Paroninkorpi,10,,,,18.597916666666666,29.73243567526611,19.288718992761577,45.34573508042049,32.05422538978445,,,
2017-09-13,Paroninkorpi,11,,,,6.962500000000001,16.730972210101218,20.74109994514253,46.798116032801445,33.5066063421654,,,
2017-09-13,Paroninkorpi,12,,,,9.162499999999996,16.879079083887397,23.78871899276158,49.84573508042049,36.55422538978445,,,
2017-09-13,Paroninkorpi,13,,,,14.106249999999998,16.92076722789069,18.526814230856818,44.58383031851573,31.292320627879683,,,
2017-09-13,Paroninkorpi,14,,,,12.20000000000001,24.708590032337902,16.693480897523482,42.750496985182394,29.458987294546347,,,
2017-09-13,Paroninkorpi,15,,,,9.322916666666663,18.407766611809198,18.407766611809198,44.46478269946811,31.17327300883207,,,
2017-09-13,Rouvanlehto,1,,,,19.962500000000002,22.980961000859963,22.980961000859963,35.03315525449251,29.00705812767624,,,
2017-09-13,Rouvanlehto,2,,,,8.81875,15.89562465464039,27.514294334193295,39.566488587825845,33.54039146100957,,,
2017-09-13,Rouvanlehto,3,,,,3.4291666666666685,13.472820768100444,20.314294334193296,32.36648858782585,26.340391461009574,,,
2017-09-13,Rouvanlehto,4,,,,-0.3958333333333335,11.205434052399976,9.64762766752663,21.69982192115918,15.673724794342906,,,
2017-09-13,Rouvanlehto,5,,,,11.732638888888902,18.73523140722294,14.314294334193297,26.366488587825845,20.34039146100957,,,
2017-09-13,Rouvanlehto,6,,,,12.812499999999993,24.033155254492513,11.980961000859963,24.033155254492513,18.00705812767624,,,
2017-09-13,Sinilammenneva,1,,,,,,,,,,,
2017-09-13,Sinilammenneva,2,,,,,,,,,,,
2017-09-13,Sinilammenneva,3,,,,,,,,,,,
2017-09-13,Sinilammenneva,4,,,,,,,,,,,
2017-09-13,Sinilammenneva,5,,,,,,,,,,,
2017-09-13,Sinilammenneva,6,,,,,,,,,,,
2017-09-13,Sinilammenneva,7,,,,,,,,,,,
2017-09-13,Sinilammenneva,8,,,,,,,,,,,
2017-09-13,Vaarajoki,1,,,,26.325000000000006,18.841118794808523,23.40071819033643,24.88236021181399,24.14153920107521,,,
2017-09-13,Vaarajoki,2,,,,60.51666666666665,21.41361021181399,19.47976230798349,21.41361021181399,20.44668625989874,,,
2017-09-13,Vaarajoki,3,,,,22.42083333333333,24.67111678104246,19.41726230798349,20.980276878480655,20.198769593232072,,,
2017-09-13,Vaarajoki,4,,,,,,9.917262307983489,11.746943545147323,10.832102926565405,,,
2017-09-13,Vaarajoki,5,,,,14.387500000000001,15.636012307983489,15.636012307983489,17.56986021181399,16.60293625989874,,,
2017-09-13,Vaarajoki,6,,,,22.095833333333335,23.511068249619605,31.7830711315129,33.47611021181399,32.62959067166344,,,
2017-09-14,Havusuo,1,,,,52.68333333333333,15.915372879653738,13.68601387472902,15.915372879653738,14.80069337719138,,,
2017-09-14,Havusuo,2,,,,93.25000000000001,9.186603677072156,2.4132866020017487,4.6426456069264646,3.527966104464107,,,
2017-09-14,Havusuo,3,,,,59.0875,11.539480805476671,9.59510478381993,11.824463788744648,10.70978428628229,,,
2017-09-14,Havusuo,4,,,,39.28333333333334,0.9587411474562941,0.9587411474562941,3.1881001523810113,2.0734206499186527,,,
2017-09-14,Paroninkorpi,1,,,,38.02708333333333,45.12102777824258,32.0979857601563,53.87752929868606,42.81974822746155,,,
2017-09-14,Paroninkorpi,2,,,,24.856250000000006,39.67732683188193,37.050366712537254,58.82991025106701,47.77212917984251,,,
2017-09-14,Paroninkorpi,3,,,,37.48958333333333,39.58055664665397,31.764652426822963,53.54419596535273,42.48641489412821,,,
2017-09-14,Paroninkorpi,4,,,,15.25,26.08407384145886,24.574176236346773,46.35371977487654,35.29593870365203,,,
2017-09-14,Paroninkorpi,5,,,,16.96458333333334,27.253417060077517,29.21703337920392,50.996576917733684,39.93879584650917,,,
2017-09-14,Paroninkorpi,6,,,,37.82708333333335,46.66092291717224,32.90750956968011,54.687053108209874,43.62927203698536,,,
2017-09-14,Paroninkorpi,7,,,,42.62083333333333,46.67808698475721,32.0979857601563,53.87752929868606,42.81974822746155,,,
2017-09-14,Paroninkorpi,8,,,,23.1,28.73248294892933,25.24084290301344,47.0203864415432,35.96260537031869,,,
2017-09-14,Paroninkorpi,9,,,,42.29791666666667,47.85371977487654,26.074176236346773,47.85371977487654,36.79593870365203,,,
2017-09-14,Paroninkorpi,10,,,,20.918750000000003,31.929365562258237,21.669414331584868,43.44895787011463,32.39117679889012,,,
2017-09-14,Paroninkorpi,11,,,,8.458333333333334,18.256911272122444,23.12179528396582,44.90133882249559,33.84355775127108,,,
2017-09-14,Paroninkorpi,12,,,,10.764583333333329,18.838960334205485,26.169414331584868,47.94895787011463,36.89117679889012,,,
2017-09-14,Paroninkorpi,13,,,,15.397916666666665,18.508835578261607,20.90750956968011,42.687053108209874,31.629272036985363,,,
2017-09-14,Paroninkorpi,14,,,,11.74791666666667,24.196019112827507,19.074176236346773,40.85371977487654,29.79593870365203,,,
2017-09-14,Paroninkorpi,15,,,,11.279166666666667,20.788461950632488,20.788461950632488,42.56800548916225,31.510224417937742,,,
2017-09-14,Rouvanlehto,1,,,,21.35416666666666,24.911156236070482,24.911156236070482,35.14393462502367,30.027545430547075,,,
2017-09-14,Rouvanlehto,2,,,,8.987499999999999,16.072926976306963,29.444489569403814,39.677267958357,34.56087876388041,,,
2017-09-14,Rouvanlehto,3,,,,3.514583333333332,13.543711035962584,22.244489569403814,32.477267958357004,27.360878763880407,,,
2017-09-14,Rouvanlehto,4,,,,-0.3437500000000002,11.2586536793968,11.577822902737148,21.810601291690336,16.694212097213743,,,
2017-09-14,Rouvanlehto,5,,,,11.883333333333335,18.90871124654432,16.244489569403818,26.477267958357,21.360878763880407,,,
2017-09-14,Rouvanlehto,6,,,,12.958333333333334,24.143934625023668,13.911156236070482,24.143934625023668,19.027545430547075,,,
2017-09-14,Sinilammenneva,1,,,,,,,,,,,
2017-09-14,Sinilammenneva,2,,,,,,,,,,,
2017-09-14,Sinilammenneva,3,,,,,,,,,,,
2017-09-14,Sinilammenneva,4,,,,,,,,,,,
2017-09-14,Sinilammenneva,5,,,,,,,,,,,
2017-09-14,Sinilammenneva,6,,,,,,,,,,,
2017-09-14,Sinilammenneva,7,,,,,,,,,,,
2017-09-14,Sinilammenneva,8,,,,,,,,,,,
2017-09-14,Vaarajoki,1,,,,28.518750000000008,22.153655668301283,26.627161996282755,26.936917688018383,26.782039842150567,,,
2017-09-14,Vaarajoki,2,,,,61.28958333333336,23.468167688018383,22.706206113929813,23.468167688018383,23.087186900974096,,,
2017-09-14,Vaarajoki,3,,,,24.529166666666672,27.415504242644747,22.643706113929813,23.03483435468505,22.83927023430743,,,
2017-09-14,Vaarajoki,4,,,,,,13.143706113929813,13.801501021351717,13.472603567640764,,,
2017-09-14,Vaarajoki,5,,,,15.991666666666665,18.862456113929813,18.862456113929813,19.624417688018383,19.243436900974096,,,
2017-09-14,Vaarajoki,6,,,,24.933333333333337,26.68692211938969,35.00951493745923,35.53066768801838,35.270091312738806,,,
2017-09-15,Havusuo,1,,,,50.262499999999996,17.578009757802953,12.981808629395218,17.578009757802953,15.279909193599085,,,
2017-09-15,Havusuo,2,,,,92.3625,9.966676154116982,1.7090813566679457,6.305282485075679,4.007181920871813,,,
2017-09-15,Havusuo,3,,,,56.39166666666667,12.85033602817882,8.890899538486128,13.487100666893863,11.189000102689995,,,
2017-09-15,Havusuo,4,,,,39.916666666666664,0.2545359021224911,0.2545359021224911,4.850737030530226,2.5526364663263585,,,
2017-09-15,Paroninkorpi,1,,,,37.18333333333333,44.13319412926471,32.703934840005886,52.06163811014165,42.08524216912248,,,
2017-09-15,Paroninkorpi,2,,,,24.356250000000006,39.20290351743951,37.656315792386835,57.0140190625226,47.03762312150342,,,
2017-09-15,Paroninkorpi,3,,,,36.35208333333332,38.44614259691454,32.37060150667255,51.728304776808315,41.75190883578914,,,
2017-09-15,Paroninkorpi,4,,,,14.556249999999999,25.468645586354555,25.18012531619636,44.537828586332125,34.56143264531294,,,
2017-09-15,Paroninkorpi,5,,,,16.27291666666667,26.6314822116575,29.822982459053506,49.18068572918927,39.20428978817008,,,
2017-09-15,Paroninkorpi,6,,,,36.370833333333316,45.484601208775,33.513458649529696,52.87116191966546,42.89476597864628,,,
2017-09-15,Paroninkorpi,7,,,,41.512500000000024,45.564450917157245,32.703934840005886,52.06163811014165,42.08524216912248,,,
2017-09-15,Paroninkorpi,8,,,,21.95,27.70182200867429,25.846791982863028,45.20449525299879,35.22809931197962,,,
2017-09-15,Paroninkorpi,9,,,,40.42708333333334,46.037828586332125,26.68012531619636,46.037828586332125,36.06143264531294,,,
2017-09-15,Paroninkorpi,10,,,,20.758333333333333,31.777513137394326,22.275363411434455,41.63306668157022,31.656670740551043,,,
2017-09-15,Paroninkorpi,11,,,,8.377083333333333,18.174026002736888,23.727744363815408,43.085447633951176,33.109051692932,,,
2017-09-15,Paroninkorpi,12,,,,10.64166666666667,18.688592331905404,26.775363411434455,46.13306668157022,36.156670740551036,,,
2017-09-15,Paroninkorpi,13,,,,15.672916666666666,18.846940452856703,21.513458649529696,40.87116191966546,30.89476597864628,,,
2017-09-15,Paroninkorpi,14,,,,11.452083333333334,23.86060404107416,19.68012531619636,39.037828586332125,29.061432645312948,,,
2017-09-15,Paroninkorpi,15,,,,11.777083333333332,21.394411030482075,21.394411030482075,40.75211430061784,30.77571835959866,,,
2017-09-15,Rouvanlehto,1,,,,19.218749999999996,21.949404565275888,21.949404565275888,35.07113675296034,28.510270659118113,,,
2017-09-15,Rouvanlehto,2,,,,8.850000000000003,15.92845841791198,26.482737898609223,39.604470086293674,33.04360399245145,,,
2017-09-15,Rouvanlehto,3,,,,3.0437500000000015,13.15295004725907,19.28273789860922,32.40447008629368,25.84360399245145,,,
2017-09-15,Rouvanlehto,4,,,,-0.589583333333333,11.007457039971786,8.616071231942554,21.73780341962701,15.176937325784781,,,
2017-09-15,Rouvanlehto,5,,,,11.534027777777757,18.50658977567489,13.282737898609222,26.404470086293674,19.84360399245145,,,
2017-09-15,Rouvanlehto,6,,,,12.862499999999999,24.071136752960342,10.949404565275888,24.071136752960342,17.510270659118113,,,
2017-09-15,Sinilammenneva,1,,,,,,,,,,,
2017-09-15,Sinilammenneva,2,,,,,,,,,,,
2017-09-15,Sinilammenneva,3,,,,,,,,,,,
2017-09-15,Sinilammenneva,4,,,,,,,,,,,
2017-09-15,Sinilammenneva,5,,,,,,,,,,,
2017-09-15,Sinilammenneva,6,,,,,,,,,,,
2017-09-15,Sinilammenneva,7,,,,,,,,,,,
2017-09-15,Sinilammenneva,8,,,,,,,,,,,
2017-09-15,Vaarajoki,1,,,,29.60208333333335,23.789476346569323,28.46537554093578,29.384304885000535,28.924840212968157,,,
2017-09-15,Vaarajoki,2,,,,61.864583333333336,24.99662554093578,24.99662554093578,25.463349002647593,25.229987271791686,,,
2017-09-15,Vaarajoki,3,,,,25.28749999999999,28.402615938319855,24.563292207602448,25.400849002647593,24.98207060512502,,,
2017-09-15,Vaarajoki,4,,,,,,15.329958874269115,15.900849002647593,15.615403938458353,,,
2017-09-15,Vaarajoki,5,,,,17.3625,21.619599002647593,21.15287554093578,21.619599002647593,21.386237271791686,,,
2017-09-15,Vaarajoki,6,,,,26.7625,28.734205304160703,37.05912554093578,37.76665782617701,37.412891683556396,,,
2017-09-16,Havusuo,1,,,,50.19166666666667,17.626658341156713,12.55557913879845,17.626658341156713,15.091118739977581,,,
2017-09-16,Havusuo,2,,,,93.21666666666665,9.215902173862602,1.2828518660711778,6.353931068429439,3.8183914672503088,,,
2017-09-16,Havusuo,3,,,,57.57916666666665,12.272911393758253,8.46467004788936,13.535749250247623,11.000209649068491,,,
2017-09-16,Havusuo,4,,,,40.29999999999999,-0.17169358847427674,-0.17169358847427674,4.899385613883986,2.3638460127048546,,,
2017-09-16,Paroninkorpi,1,,,,36.683333333333316,43.547811226166694,34.49896391336785,50.909012300041056,42.952152939261836,,,
2017-09-16,Paroninkorpi,2,,,,25.262500000000014,40.06279577486641,39.45134486574881,55.861393252422005,47.90453389164279,,,
2017-09-16,Paroninkorpi,3,,,,37.30208333333332,39.39356531977384,34.16563058003452,50.57567896670772,42.6188196059285,,,
2017-09-16,Paroninkorpi,4,,,,17.093750000000004,27.7196714563757,26.975154389558327,43.38520277623153,35.42834341545231,,,
2017-09-16,Paroninkorpi,5,,,,18.547916666666666,28.6771233395932,31.618011532415473,48.028059919088676,40.07120055830946,,,
2017-09-16,Paroninkorpi,6,,,,37.354166666666664,46.27891286308615,35.30848772289166,51.718536109564866,43.76167674878565,,,
2017-09-16,Paroninkorpi,7,,,,40.662500000000016,44.71038415854672,34.49896391336785,50.909012300041056,42.952152939261836,,,
2017-09-16,Paroninkorpi,8,,,,24.65,30.1216346510122,27.641821056224995,44.051869442898195,36.095010082118975,,,
2017-09-16,Paroninkorpi,9,,,,39.23958333333332,44.88520277623153,28.475154389558327,44.88520277623153,36.92834341545231,,,
2017-09-16,Paroninkorpi,10,,,,22.81875000000001,33.72792934765934,24.07039248479642,40.480440871469625,32.52358151069041,,,
2017-09-16,Paroninkorpi,11,,,,10.427083333333337,20.26528510723395,25.522773437177374,41.932821823850574,33.975962463071355,,,
2017-09-16,Paroninkorpi,12,,,,11.76041666666667,20.057196013857045,28.57039248479642,44.980440871469625,37.02358151069041,,,
2017-09-16,Paroninkorpi,13,,,,16.687499999999996,20.094342528067404,23.308487722891662,39.718536109564866,31.761676748785654,,,
2017-09-16,Paroninkorpi,14,,,,10.931249999999997,23.270084548550663,21.475154389558327,37.88520277623153,29.928343415452314,,,
2017-09-16,Paroninkorpi,15,,,,13.252083333333333,23.189440103844042,23.189440103844042,39.599488490517246,31.642629129738033,,,
2017-09-16,Rouvanlehto,1,,,,21.75,25.460163862851932,25.460163862851932,34.71822532969683,30.089194596274382,,,
2017-09-16,Rouvanlehto,2,,,,8.422916666666664,15.479730319866942,29.993497196185267,39.25155866303016,34.62252792960771,,,
2017-09-16,Rouvanlehto,3,,,,2.2187500000000018,12.468253801566185,22.793497196185264,32.051558663030164,27.422527929607714,,,
2017-09-16,Rouvanlehto,4,,,,-0.8854166666666677,10.705169558629821,12.126830529518598,21.384891996363496,16.755861262941046,,,
2017-09-16,Rouvanlehto,5,,,,10.448611111111129,17.257055264802418,16.793497196185264,26.05155866303016,21.42252792960771,,,
2017-09-16,Rouvanlehto,6,,,,12.397916666666665,23.71822532969683,14.460163862851932,23.71822532969683,19.089194596274382,,,
2017-09-16,Sinilammenneva,1,,,,,,,,,,,
2017-09-16,Sinilammenneva,2,,,,,,,,,,,
2017-09-16,Sinilammenneva,3,,,,,,,,,,,
2017-09-16,Sinilammenneva,4,,,,,,,,,,,
2017-09-16,Sinilammenneva,5,,,,,,,,,,,
2017-09-16,Sinilammenneva,6,,,,,,,,,,,
2017-09-16,Sinilammenneva,7,,,,,,,,,,,
2017-09-16,Sinilammenneva,8,,,,,,,,,,,
2017-09-16,Vaarajoki,1,,,,30.335416666666656,24.89680111339687,30.010447066167444,31.697287977055556,30.853867521611498,,,
2017-09-16,Vaarajoki,2,,,,62.4458333333333,26.541697066167444,26.541697066167444,27.776332094702614,27.159014580435027,,,
2017-09-16,Vaarajoki,3,,,,25.80416666666667,29.075153577131502,26.10836373283411,27.713832094702614,26.911097913768362,,,
2017-09-16,Vaarajoki,4,,,,,,16.87503039950078,18.213832094702614,17.5444312471017,,,
2017-09-16,Vaarajoki,5,,,,18.512499999999996,23.932582094702614,22.697947066167444,23.932582094702614,23.315264580435027,,,
2017-09-16,Vaarajoki,6,,,,28.254166666666666,30.40374375552295,38.604197066167444,40.07964091823203,39.34191899219974,,,
